,price_eur_mwh,temperature_2m,wind_speed_10m,precipitation_mm,solar_radiation_W
2023-01-11 05:00:00+01:00,26.6,5.5925293,6.645176,1.4783869,0.0
2023-01-11 06:00:00+01:00,61.81,5.9364014,7.7788177,0.50280493,0.0
2023-01-11 07:00:00+01:00,99.43,5.992401,8.282247,0.1460379,0.0
2023-01-11 08:00:00+01:00,119.12,5.8160706,8.326411,0.08194999,0.0
2023-01-11 09:00:00+01:00,126.54,5.498993,8.134344,0.08285307,0.0
2023-01-11 10:00:00+01:00,127.63,5.3174133,7.8029127,0.08668908,9.090961
2023-01-11 11:00:00+01:00,124.81,5.3861084,7.738925,0.07772694,52.011738
2023-01-11 12:00:00+01:00,116.99,5.478546,8.329145,0.18668775,80.96527
2023-01-11 13:00:00+01:00,113.17,5.58432,8.46811,0.26509532,85.805695
2023-01-11 14:00:00+01:00,115.74,5.4342957,8.279743,0.40671623,79.33771
2023-01-11 15:00:00+01:00,117.7,5.334381,8.143154,0.45116863,44.45127
2023-01-11 16:00:00+01:00,119.2,5.131134,8.014077,0.4775196,11.960899
2023-01-11 17:00:00+01:00,128.28,5.075592,8.09315,0.39600092,0.014847633
2023-01-11 18:00:00+01:00,128.76,5.0457764,7.8537827,0.43516448,0.0
2023-01-11 19:00:00+01:00,122.7,4.921173,7.384838,0.46611845,0.0
2023-01-11 20:00:00+01:00,114.56,4.878784,7.0637817,0.44572788,0.0
2023-01-11 21:00:00+01:00,101.23,4.671936,6.9297295,0.38201556,0.0
2023-01-11 22:00:00+01:00,94.64,4.577301,6.743176,0.3714737,0.0
2023-01-11 23:00:00+01:00,71.51,4.4622803,6.7216597,0.32066065,0.0
2023-01-12 00:00:00+01:00,70.81,4.437561,6.088271,0.2609997,0.0
2023-01-12 01:00:00+01:00,6.12,4.4062805,5.592004,0.280565,0.0
2023-01-12 02:00:00+01:00,14.72,4.2351685,5.1718698,0.2659054,0.0
2023-01-12 03:00:00+01:00,15.06,3.9899597,4.830394,0.25451967,0.0
2023-01-12 04:00:00+01:00,39.91,3.8397522,4.8011847,0.21223839,0.0
2023-01-12 05:00:00+01:00,49.98,3.594452,4.6013627,0.19571862,0.0
2023-01-12 06:00:00+01:00,91.83,3.488556,4.171562,0.16526905,0.0
2023-01-12 07:00:00+01:00,111.55,3.4640503,3.733495,0.23276332,0.0
2023-01-12 08:00:00+01:00,108.17,3.3400574,3.613696,0.18731909,0.0
2023-01-12 09:00:00+01:00,103.05,3.2608032,3.4021273,0.3143549,0.0
2023-01-12 10:00:00+01:00,102.79,3.2328186,3.2082007,0.3695527,6.8979673
2023-01-12 11:00:00+01:00,104.12,3.6279602,3.3020144,0.4773109,35.001934
2023-01-12 12:00:00+01:00,103.18,3.8489075,3.5800648,0.4795354,55.845085
2023-01-12 13:00:00+01:00,102.61,4.0200195,3.598053,0.5125838,60.35554
2023-01-12 14:00:00+01:00,103.78,4.0654297,3.5580416,0.36870572,60.353016
2023-01-12 15:00:00+01:00,105.18,4.089325,3.4531243,0.22375028,40.406216
2023-01-12 16:00:00+01:00,104.45,3.9545593,3.3700504,0.09441183,13.711252
2023-01-12 17:00:00+01:00,115.36,3.8779297,3.2664747,0.04818528,0.033541895
2023-01-12 18:00:00+01:00,119.49,3.780304,3.0052202,0.040000107,0.0
2023-01-12 19:00:00+01:00,107.37,3.77182,2.8573632,0.03800417,0.0
2023-01-12 20:00:00+01:00,102.32,3.6670532,2.7199147,0.041530125,0.0
2023-01-12 21:00:00+01:00,97.73,3.5555725,2.8494885,0.11510995,0.0
2023-01-12 22:00:00+01:00,86.28,3.519043,3.4443266,0.30677092,0.0
